ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
763,10798.1076,90.74551347,5,4.743719648,97.06851381,4,0.833944854,6.813619921,0.087241996,88.39563924,6,4617.754269,0.189924836,9.376357687,223.9054114,1
789,12669.13193,93.54248527,4,1.308352219,61.26460045,1,4.251544048,9.745411232,0.093043485,86.61595589,3,4606.440225,0.321400749,1.777708469,223.9158055,1
774,12384.8822,93.65342305,0,3.482250905,90.93568899,18,1.20818974,8.837761091,0.047452217,82.11755235,2,1788.136256,0.15494724,8.202275931,170.4514427,1
479,13659.18544,92.5746803,4,3.524472802,62.08209593,6,2.945189458,3.646714296,0.063041709,89.68974044,3,2522.310512,0.369871051,2.158040268,425.1805612,1
644,17983.65718,85.32202737,4,1.634878226,61.52614424,6,3.428391901,8.191936565,0.06959019,97.00416036,3,1538.505334,0.174122318,1.722494649,463.2276178,1
790,19711.09015,80.78012842,4,1.96137774,77.19270793,9,4.525069729,2.066334465,0.039131332,94.60446673,2,4099.912041,0.119916169,9.602483074,132.9309438,0
526,11113.76313,89.11133564,5,4.256593217,62.52300697,16,3.038189973,3.038467689,0.037021047,94.41149768,8,3016.499662,0.429958723,5.403680033,161.9595647,1
712,17412.78383,97.81947769,0,3.928123647,91.56575805,13,2.266159006,3.597603329,0.067556902,87.32183473,2,4715.230302,0.230160153,2.373429619,191.3811999,1
367,16467.91692,91.38994517,0,1.980931461,81.18252375,10,2.861346762,6.777594821,0.037671452,94.16838161,1,1832.86086,0.143408961,6.129614019,303.5949935,0
934,13602.93427,96.64782083,4,2.902804461,61.16155131,19,1.010412314,3.55748005,0.058100952,89.31062963,0,3753.470646,0.43356158,3.369134249,416.4688133,1
676,19340.70715,99.83248686,2,0.777561333,61.62002746,5,3.445371671,4.922183536,0.051519281,83.00552182,0,4956.947311,0.404958991,5.178781151,128.5822099,1
516,8007.117733,83.27232408,5,1.439356471,84.50674119,7,0.93440356,3.942238257,0.05244606,88.380995,4,3661.525047,0.37350338,6.621936345,354.7251943,0
267,6638.963155,93.83555278,5,2.686192515,92.24447271,18,2.78623806,4.699332995,0.082935886,82.65477262,4,1275.095731,0.464499484,8.82342846,159.7341825,1
941,17809.4295,93.48587147,3,0.886881809,77.51198125,18,3.238018307,9.539611558,0.070405711,82.28965638,8,3353.697399,0.295690435,1.027732584,488.5828272,1
142,11587.24725,99.59910895,5,4.294995597,82.18322686,23,4.492915902,9.979010821,0.096068265,80.46118617,3,1719.370999,0.151222599,2.927265948,459.5093723,1
655,17704.53281,99.71201468,4,3.731027945,91.99317816,23,2.25094913,7.48577685,0.079097663,85.65708602,4,1122.01111,0.124538564,1.866434886,479.8331396,1
384,18396.35308,93.73357223,1,4.746351518,84.42024696,23,3.876666133,6.578462972,0.014579251,86.61749568,5,2339.842789,0.227376407,1.873879314,142.465551,1
496,5936.863904,84.87229584,4,3.620601077,68.99040951,16,0.837652442,7.667582767,0.07384833,93.98887426,9,2064.416332,0.134732332,9.511996718,295.2145531,1
111,18251.97144,95.97111676,0,4.731806175,84.52208103,23,0.780982394,8.173217603,0.066564755,90.7600957,6,4155.083595,0.314203776,9.424746411,166.0986268,1
706,11724.78583,82.14058268,5,2.995306501,85.13117836,23,2.623990069,7.912101949,0.064604398,97.16899424,8,2494.722164,0.105799607,7.743772717,340.1422203,1
401,12656.48734,95.61398608,5,3.20098375,89.36427924,17,2.981703826,2.655140226,0.048074463,83.52941253,5,3931.835122,0.277505321,6.787567382,193.0956451,1
997,14398.88767,98.20392248,3,4.896369746,84.8349675,11,3.161705204,4.482347354,0.006246392,85.31913292,0,1064.955968,0.171384116,8.631734017,408.2523933,1
352,18895.7391,87.6566679,1,3.389581161,98.76968522,8,3.72837021,4.747451054,0.095148477,98.82152222,7,1059.248534,0.247307218,1.525678643,357.6010403,1
598,5286.741416,92.6127059,5,0.63853956,67.89153235,22,1.474657439,4.954035793,0.085192469,88.88090496,1,1117.25383,0.37001363,2.075372138,328.6418377,1
853,12152.65202,88.60285464,3,3.757112495,98.04362718,23,3.113038609,4.754510229,0.048680804,95.78101886,8,1877.433767,0.240385508,3.85401631,430.0908632,1
134,15315.83064,88.7553011,3,4.574609115,81.53357961,15,0.940695604,8.29673838,0.015858097,89.84335297,6,2495.95114,0.236535955,8.492431419,300.1092123,1
826,15840.60437,86.20741778,1,4.080111124,86.87824562,17,1.094988545,7.980837343,0.082447266,89.42171314,6,3431.383212,0.496300293,5.250092885,207.9406961,1
948,15387.98647,95.24259241,4,3.127249727,63.9784639,15,0.336544442,2.036802423,0.043067161,82.96232576,9,4943.655543,0.387525889,5.532172871,348.2821987,1
189,7016.526941,98.72353128,4,3.520865809,75.22303766,15,3.735002931,4.371052188,0.039011392,97.02399222,9,2417.638268,0.305544685,3.063388867,482.8250529,1
875,9490.933826,98.81501718,4,4.955863052,90.77516586,3,2.534964852,6.989309182,0.066538223,81.56710561,4,1222.635627,0.33175026,6.835487331,340.4637453,1
704,10380.73288,83.4956257,2,0.907979398,88.2764406,22,1.190928528,2.962124976,0.07586754,86.20522189,7,1779.600647,0.348073053,8.990579387,351.8477796,1
701,17066.55812,97.49487299,4,3.502601729,61.60557553,21,2.781188629,2.569586356,0.006284074,93.46936143,9,4591.407335,0.10983016,3.965627979,473.9002725,1
517,9181.398086,94.74862883,1,1.775289626,81.86377054,6,1.771200993,8.627184956,0.076755642,90.14515102,0,3797.516761,0.132105836,6.572673458,306.1100401,0
214,8160.574458,85.05674801,2,3.380406785,63.53112772,0,4.186049551,5.621474177,0.07339405,97.62756654,2,4160.803296,0.359675741,3.987540677,498.5429847,1
716,19361.72029,81.34569226,4,3.234306091,99.83425717,23,2.640739404,8.845498943,0.058920961,80.78595906,8,1496.672823,0.245787544,8.134472007,163.8648174,1
295,5132.949277,85.35994534,2,1.190555744,95.89186354,22,0.149053614,8.588421817,0.033841891,92.98815039,0,1539.947955,0.122177616,5.274637633,314.8159372,1
925,19967.31284,98.24416474,1,1.430359906,60.84322642,19,4.925476432,9.146964177,0.016480215,89.54930941,7,1448.98403,0.219005298,4.0552212,185.1603364,1
600,15152.31948,92.6635735,4,3.297333101,94.34598316,0,0.371492691,2.386196508,0.010265297,83.08623647,5,4428.676657,0.152113368,4.780439688,281.3305473,1
725,17427.03949,94.42109322,0,1.077034763,96.77718402,7,3.479790945,3.489040529,0.000118369,94.86503814,9,1839.870435,0.466525537,1.821047693,168.2295638,0
592,9419.290945,85.14304702,5,1.693313938,74.1419289,22,2.186279196,4.369145315,0.020646018,88.22613711,4,3572.606982,0.181170157,8.79505438,189.0115086,1
174,5214.729165,94.38776311,1,4.258604965,88.7800662,7,1.246589033,3.089843103,0.041133697,90.63163808,5,3064.665465,0.157476479,9.622621498,184.3200199,1
512,16068.04278,80.56243013,3,1.971911777,77.68414985,9,3.382291172,5.883758566,0.024364433,99.34532133,4,3177.559647,0.350467527,5.296727618,228.0125356,0
475,17512.16896,87.50642692,3,2.696270703,86.20929938,0,0.629486769,8.39181512,0.030897905,89.72460162,8,1781.741434,0.308764772,2.992034873,153.8420138,0
519,16107.14198,92.53506697,1,4.735131508,73.61269617,20,4.291233492,9.609454487,0.039045242,96.46745731,1,3540.984374,0.330372982,6.981905792,423.73687,1
828,7142.75431,82.92193131,3,1.5221709,72.90236947,20,1.25305993,9.116593076,0.030826231,95.39155047,9,1172.402138,0.274379259,5.071433316,188.2702389,1
376,16301.41883,96.46007149,1,2.253317078,76.97735555,13,1.807268292,5.65869344,0.072462104,93.25509183,5,4973.889105,0.286867724,3.270700728,266.6275981,1
860,16533.84173,84.70062598,0,3.22905999,65.82271035,13,3.163218182,7.091928811,0.049172679,97.93624287,3,1107.035626,0.411519022,1.345898291,106.4228553,1
775,14878.10774,93.04562226,1,3.899025183,93.24555858,9,0.005146578,3.845568988,0.001932715,85.03203294,2,1200.626163,0.187968874,9.007340066,141.9526173,1
493,16491.73899,88.10394285,4,4.55744024,73.94791581,18,2.363743072,5.224071999,0.022666823,96.41542463,4,2298.58968,0.258611721,8.170609168,458.5087602,1
968,17688.8216,91.92087191,4,4.619628444,76.00598216,15,4.471244608,8.969460763,0.070965824,87.55574977,1,4326.501423,0.483130154,8.461054519,434.8640815,1
556,14204.06171,82.14901105,2,3.994880335,95.76218451,8,3.402078206,2.233580176,0.030093052,96.2498178,2,2028.756847,0.17599428,4.958557578,436.368981,1
291,6329.07071,80.338256,3,1.527488765,79.86495256,19,1.939501825,6.262074181,0.092014177,89.87577369,6,2887.740055,0.217509438,7.779298528,264.5413669,1
838,12314.41715,98.19128855,5,0.611641985,81.77015637,15,3.302122141,8.982386383,0.071266405,97.15418506,0,1071.909325,0.17662677,6.231027375,156.6123195,1
788,6164.74002,85.39260018,3,2.226982687,98.25992499,19,4.682847125,2.976078991,0.028992698,97.89687075,1,1315.517266,0.108198199,4.372977668,143.1578086,1
198,11113.14547,96.39354006,1,1.136969829,95.46905533,7,0.939026584,9.860369616,0.051640985,91.95287751,2,3431.864194,0.20793197,8.584678793,342.2410899,0
647,11106.59734,99.98700601,5,3.696744413,66.77866836,6,2.659040044,2.099131712,0.066723903,90.15253914,9,1777.433878,0.118586978,9.988817932,431.277302,1
195,5990.147662,84.22862516,5,3.475087641,78.9286012,10,1.173687906,9.088960092,0.019336587,95.66560287,6,3777.018252,0.161874051,9.093540765,460.0457929,1
763,10232.30801,85.30341482,3,0.697872387,98.8518491,20,4.271123196,4.829380595,0.024618747,85.33972406,3,4141.5647,0.245072828,7.985727745,215.4926602,1
762,6664.971482,93.25719575,5,4.264672006,74.89465193,5,3.605251258,3.061524653,0.050712375,80.30697362,7,4401.336798,0.108288487,7.72757175,228.4106279,1
289,17123.52815,99.30897269,5,1.619344698,74.86292434,14,4.005379601,3.258865402,0.092489472,88.14189166,7,1535.197352,0.401182626,6.852239587,140.3506627,1
835,19215.32039,98.31628696,4,2.44502184,67.80120927,18,4.715059262,7.609429747,0.034401037,90.15548266,0,2822.034196,0.418235606,8.682557472,409.7639157,1
136,6084.747129,90.0575104,0,3.50570181,64.57292456,13,1.161543882,8.965757413,0.040213033,85.94525439,4,4788.3258,0.264565521,5.43773123,210.2761084,1
879,19326.72811,95.90220565,1,2.432384541,89.61219163,14,0.243595858,7.12853083,0.019062021,87.66723763,0,4088.33417,0.493866392,2.635565592,292.3717878,1
468,12838.64899,82.71491706,3,2.485795113,90.80121875,5,1.454518601,9.429799771,0.05932087,82.66116466,6,1467.841527,0.371597566,7.912447518,471.5589218,0
794,9493.485169,99.54876368,4,0.795325979,98.76051854,23,1.995696543,8.73983036,0.074015075,85.54579807,3,3010.00098,0.397488699,9.275557368,400.8862921,1
624,6152.931129,99.28706468,2,2.306495972,90.93672844,9,3.125799033,2.072254456,0.044064227,84.80190696,7,4689.522327,0.176920169,4.072170627,121.0951585,0
378,12509.36402,83.27457916,5,3.941815519,69.73409976,13,3.988522812,7.355437315,0.075024938,86.01973708,7,2760.155222,0.434975049,8.046849682,103.2618378,1
316,16917.73317,85.9884625,5,4.618293517,61.60466313,15,1.74901644,4.43707751,0.030260472,85.98108221,8,4349.670435,0.478018559,3.463504328,414.9631704,1
966,15606.29716,82.00309995,3,2.360737117,99.41749537,12,2.367484934,5.636000094,0.070698442,91.17936742,5,2983.374885,0.194524067,9.48340246,321.0000948,1
972,5753.390172,85.43435198,0,2.406136221,73.61802782,10,3.92733633,2.752245985,0.025834453,85.0119388,6,1427.246709,0.374585718,7.151148928,388.1337637,1
897,6093.527531,96.31911579,0,3.661821978,72.4788617,2,1.126643632,4.256793295,0.078064954,98.81922527,6,1591.419704,0.398776419,6.123483885,162.7261287,1
372,11043.09924,87.56631214,3,4.742474005,96.23820839,7,1.08565964,7.061487739,0.083064158,90.22549661,4,1186.703011,0.222067669,8.018831421,448.81914,1
980,9429.357411,81.76793934,3,1.701774231,83.40399594,2,2.946164949,3.747057042,0.079772367,82.57932013,6,1781.258962,0.290003601,8.319080535,409.3299916,1
161,8485.764846,86.8445105,4,2.480648929,68.59484695,1,2.180284153,7.180293346,0.021547261,85.59212541,8,4574.456399,0.139015637,9.031329084,456.3355656,1
695,9215.067484,99.62766668,3,4.081879596,95.56384971,20,4.744484015,9.384257366,0.069424944,94.59514992,3,3600.792184,0.169237922,9.110075796,236.4384331,1
979,17052.24115,92.59367191,2,3.243621062,99.7344342,13,1.785152715,2.03952244,0.053854039,80.27318077,1,3955.42774,0.124628209,1.47421743,210.2820781,1
828,18938.4208,88.32321893,4,0.997638548,63.46714245,19,3.797778018,8.286165758,0.098603699,98.75635972,7,3486.645834,0.324066196,2.106168472,160.692576,1
441,11076.54042,83.33077027,5,3.32479731,94.49006513,20,2.915463717,7.130551041,0.036157682,88.90353843,6,2546.157169,0.350105159,8.434547904,472.0354032,1
496,18591.66503,99.72353595,5,1.340358281,75.62062791,21,0.27288046,2.373062102,0.077125135,90.42158046,5,1867.444531,0.466447833,9.51446488,170.7316814,1
798,9822.435519,96.41698019,5,2.795971703,80.96289786,14,0.42192774,8.321337098,0.037007812,99.76824472,6,4702.458336,0.316873924,3.769046633,147.7268935,1
118,12146.5548,85.62954605,5,2.880964704,96.59263903,2,1.015782441,3.796168281,0.039685747,90.06806172,2,3059.319126,0.204244548,1.077416366,177.0712836,0
276,8390.434967,81.40137391,1,4.44291513,98.93516783,0,0.715763114,4.126564326,0.011099218,98.95487989,5,2924.399525,0.123789419,3.904346701,408.5526907,1
711,14607.14063,81.13251115,2,2.581224233,70.48655642,14,1.646857448,2.74812546,0.023966119,98.30462232,9,4984.416354,0.453981221,4.445777224,455.811694,1
495,19684.71673,82.40756299,4,1.7574909,68.51403084,19,2.89494458,6.275038523,0.016448429,98.82631057,6,2535.719954,0.291543231,7.849300283,424.3653826,1
544,14052.39644,91.61537167,4,1.539348567,63.22066234,21,3.011812715,5.985789922,0.015920056,96.24746115,6,4416.50126,0.394928796,1.428261991,325.2954211,1
332,10367.21126,98.57526842,5,4.434133445,82.47191411,1,2.938838926,4.777396051,0.000901653,85.92796169,4,4449.376241,0.105859739,2.913762125,497.5537003,1
175,14717.26169,89.93486856,0,1.269548845,60.54417582,17,0.588043173,3.350030462,0.079378077,86.92764968,2,1930.680841,0.295255569,9.045717276,127.5416258,1
364,6843.810177,96.85890965,4,2.416408524,76.4759319,0,3.001127054,8.703628436,0.046793122,87.29968136,1,1379.358769,0.230289049,2.393383685,446.8766711,0
554,18329.8862,88.9177324,2,1.342279017,62.93536067,8,2.048734434,9.011027441,0.080416757,99.58361679,6,4902.480463,0.112132509,7.833228868,271.0855447,1
895,12546.25926,94.17167092,3,3.979868181,76.20903132,2,4.515263326,6.324636886,0.061255041,87.21511008,3,2703.587457,0.410269123,4.25179374,282.0489395,1
817,11740.24613,94.63745475,2,2.63467688,61.59728757,1,4.559920981,3.953802669,0.083133766,82.17378618,1,1008.881288,0.305160661,6.963941934,151.0379575,1
834,13787.97183,83.47927412,5,2.080146608,93.40869042,3,3.840869133,2.768880526,0.0503765,95.56657789,7,2996.071335,0.233272097,1.66461853,113.3731897,1
483,14371.75794,87.22432118,5,2.124948383,68.38955976,15,3.515535755,8.94835334,0.009404102,87.32126583,1,3477.201455,0.422319394,3.579021506,226.6513304,1
663,6076.637093,92.74604313,1,4.33496393,73.13234841,21,0.574763587,2.768421757,0.061676364,92.41871823,5,4104.35299,0.278769381,4.823107637,169.9414132,1
950,15239.25832,81.41393216,4,2.991982794,94.80191986,0,0.423471058,2.105440302,0.067776486,98.48720825,3,4771.768473,0.101399183,8.714913635,293.3355024,1
605,8628.975205,87.23080376,4,3.73040533,89.85064245,8,4.204168455,5.755180619,0.062650417,91.51011154,8,4660.682516,0.477779053,6.071462719,158.9322104,1
466,15709.28949,90.69598933,4,4.536673323,68.76153447,7,2.135079082,7.850168176,0.080133632,92.75400357,4,4760.54328,0.202273096,1.407027638,155.1710946,1
243,17338.02192,99.92448986,5,4.557837542,62.87597675,5,2.256811376,5.660296036,0.073149924,92.85725129,3,1128.500593,0.432230209,8.21679916,450.7915936,1
984,17059.37761,89.49067125,4,1.978290745,88.62695107,19,4.23896545,2.411284856,0.043263245,92.24798372,7,3847.096535,0.426566154,1.490693401,468.5178805,1
168,13287.51451,96.32113514,0,4.786030684,75.62810203,17,3.107154795,7.520232907,0.081910366,83.19538755,2,1903.431851,0.164949573,9.409299076,485.6864834,1
198,12802.54838,88.6413457,0,0.611941469,90.64319996,15,0.897036205,7.138660964,0.069178654,89.12830829,8,1750.210749,0.289601072,2.905457014,372.2009771,1
495,7143.13942,95.92781445,3,2.195760025,77.8117909,7,1.055066145,7.452237849,0.012036674,80.1532804,7,4201.274274,0.116079591,5.391335302,408.4066019,0
124,16630.19226,91.90829603,4,4.531094859,73.84009652,22,0.031885845,3.689619931,0.053987292,92.52529608,7,2668.518757,0.241820669,1.650528719,434.3139021,1
990,9071.140707,97.73190883,1,1.735865959,78.04821633,3,3.55335047,8.365587273,0.072855581,91.5071659,9,4666.400303,0.392391537,6.055411477,363.5688236,1
568,12450.43134,88.21885105,3,1.728866526,89.94235943,2,2.428058292,5.833345694,0.05532882,86.36274438,4,1169.740363,0.194827788,5.475058307,232.0972419,0
583,9264.111394,92.0860884,5,1.861800283,96.08881146,14,4.749819564,6.290822485,0.094902865,90.47791006,0,4208.723318,0.146851172,4.692236814,162.5547994,1
664,7007.425445,92.60037361,4,3.255410232,61.99068786,5,3.570064006,6.366640077,0.010149127,89.86115564,9,1547.337645,0.30284942,1.320156253,194.9093229,1
250,14443.36545,88.34765884,0,2.47249749,80.96446165,0,0.515763304,4.294451497,0.072232169,85.01830432,8,1706.308806,0.314794554,8.910427408,436.1656206,0
243,5814.980522,82.88624087,1,3.770306764,61.31341716,17,0.8077073,4.001072835,0.082445081,85.86575096,1,2909.406862,0.370331573,8.223729389,378.4388953,1
668,16229.67851,81.87118814,3,4.527097892,78.7363818,22,2.508623234,2.038129044,0.070265319,95.25081993,0,2582.359763,0.403655099,6.697270183,282.3183054,1
138,9763.801929,80.33343101,1,3.533897187,95.41131316,10,4.624370843,5.172882736,0.038558501,95.11464638,5,2944.689225,0.378323813,6.150069844,111.7620309,1
208,5002.020395,97.47068528,4,1.420100241,74.46361066,2,1.236255449,5.880823872,0.038548031,89.395643,0,4760.106088,0.438164883,7.254517882,206.4817482,1
792,12666.93709,84.72949824,2,4.697068561,97.29801684,12,4.12790101,7.942429965,0.058656751,94.35017905,9,3629.555742,0.189162586,2.295910143,391.5589973,1
141,5702.778628,84.23013499,1,1.69021793,85.22433887,16,1.561362101,2.533015688,0.039709804,89.0160256,9,2161.237527,0.327906698,9.393798217,304.954894,1
285,9142.543367,94.72070801,1,1.174524329,97.36621375,17,1.349485948,9.391915299,0.0883183,97.0274807,9,1691.634849,0.244038143,3.562059624,274.2129978,1
497,15604.64731,86.40032226,5,0.904852755,90.28666502,13,4.506963747,4.111667746,0.010993062,86.65613364,6,2680.185101,0.484844943,6.908412452,225.4717603,1
322,5940.344324,90.12089385,0,3.035226833,64.13740667,6,0.23620796,4.933765521,0.063915735,98.54585,6,2806.564109,0.276111809,6.46080113,342.7727322,1
733,17590.07739,83.25022131,4,1.011931081,69.2460547,6,3.303705194,2.386899725,0.013411496,90.84567301,0,3405.17764,0.483885573,6.729525817,486.5541541,1
232,5057.29884,99.19491443,1,1.124491479,75.76681818,13,0.215837571,7.225091287,0.05401598,90.71375722,9,2064.010814,0.407626262,8.910569108,460.4494573,1
262,8702.358038,97.031628,4,1.850137163,66.80427528,23,4.003818933,7.671382379,0.07155812,93.41620769,4,4070.036988,0.387385545,3.66320086,112.1991752,1
314,16113.56084,97.27579246,0,1.767438544,79.79646419,14,4.147021775,9.430329738,0.016551092,86.81712022,2,1393.840982,0.296625485,7.740533694,292.381529,1
